detail_id,favorite_food,feeding_frequency,aggressive
27493,Feral rock pigeon,Monthly,0
27494,"Dragon, asian water",Weekly,0
27495,"Crow, pied",Weekly,0
27496,Eastern fox squirrel,Seldom,1
27497,"Fox, blue",Yearly,1
27498,Springhare,Yearly,0
27499,Hippopotamus,Monthly,1
27500,White-throated toucan,Often,1
27501,"Cockatoo, red-breasted",Weekly,1
27502,"Puma, south american",Once,1
27503,Scottish highland cow,Often,0
27504,"Porcupine, crested",Once,0
27505,Four-striped grass mouse,Once,1
27506,"Deer, swamp",Weekly,0
27507,"Lion, african",Often,1
27508,"Sunbird, lesser double-collared",Yearly,0
27509,"Lark, horned",Once,0
27510,"Squirrel, golden-mantled ground",Never,0
27511,Dingo,Weekly,1
27512,"Sheep, red",Never,0
27513,Yellow-rumped siskin,Often,1
27514,"Vulture, black",Weekly,0
27515,Long-crested hawk eagle,Often,0
27516,Crab (unidentified),Never,0
27517,"Caracara, yellow-headed",Weekly,1
27518,"Badger, european",Never,0
27519,"Roller, lilac-breasted",Once,0
27520,"Bandicoot, short-nosed",Yearly,1
27521,Defassa waterbuck,Once,0
27522,"Glider, squirrel",Often,1
27523,Cougar,Weekly,0
27524,Giant otter,Often,1
27525,Trumpeter swan,Seldom,1
27526,"Goose, greylag",Never,1
27527,"Goose, snow",Once,0
27528,American black bear,Never,0
27529,Secretary bird,Once,1
27530,"Alligator, american",Weekly,1
27531,Brazilian tapir,Once,1
27532,"Seal, northern elephant",Never,1
27533,Common zebra,Yearly,0
27534,"Chipmunk, least",Yearly,0
27535,Purple moorhen,Yearly,1
27536,Little brown bat,Monthly,1
27537,Amazon parrot (unidentified),Weekly,0
27538,"Kangaroo, black-faced",Yearly,0
27539,"Bleu, red-cheeked cordon",Seldom,1
27540,"Deer, mule",Yearly,1
27541,"Lizard, goanna",Never,0
27542,Green-winged trumpeter,Yearly,1
27543,"Lion, asian",Once,1
27544,Goanna lizard,Yearly,0
27545,Grey heron,Weekly,1
27546,Chimpanzee,Daily,1
27547,Madagascar fruit bat,Monthly,1
27548,"Lion, asian",Yearly,0
27549,"Skink, blue-tongued",Weekly,0
27550,"Badger, honey",Monthly,0
27551,African red-eyed bulbul,Once,0
27552,European wild cat,Once,0
27553,"Partridge, coqui",Seldom,1
27554,Swallow-tail gull,Once,1
27555,"Lemur, brown",Yearly,1
27556,"Stork, european",Monthly,1
27557,"Deer, barasingha",Monthly,0
27558,"Grouse, sage",Monthly,0
27559,Dingo,Monthly,1
27560,Yellow mongoose,Never,1
27561,"Duck, comb",Never,0
27562,"Skink, blue-tongued",Monthly,0
27563,Short-beaked echidna,Seldom,1
27564,Spotted wood sandpiper,Often,0
27565,"Peacock, indian",Daily,1
27566,Egyptian vulture,Never,1
27567,"Magpie, australian",Never,1
27568,Greater sage grouse,Never,1
27569,Yellow-brown sungazer,Once,1
27570,Red phalarope,Seldom,0
27571,"Hawk, galapagos",Daily,0
27572,"Avocet, pied",Often,1
27573,"Eagle, crowned",Never,1
27574,"Sloth, pale-throated three-toed",Yearly,1
27575,"Lion, asian",Often,0
27576,Chilean flamingo,Often,0
27577,"Sheep, american bighorn",Daily,1
27578,"Cardinal, red-capped",Never,1
27579,Kongoni,Seldom,0
27580,"Flamingo, greater",Yearly,0
27581,"Bleu, blue-breasted cordon",Never,0
27582,"Duck, mountain",Once,1
27583,"Squirrel, antelope ground",Weekly,1
27584,"Wallaby, whip-tailed",Yearly,1
27585,"Hoopoe, eurasian",Yearly,0
27586,"Coatimundi, white-nosed",Once,1
27587,"Deer, spotted",Yearly,0
27588,"Turtle, long-necked",Seldom,1
27589,"Thrasher, curve-billed",Yearly,1
27590,Cook's tree boa,Often,1
27591,Paradoxure,Weekly,0
27592,Red-winged blackbird,Once,0
27593,Denham's bustard,Weekly,0
27594,"Plover, blacksmith",Weekly,0
27595,Northern elephant seal,Yearly,1
27596,Bontebok,Weekly,0
27597,"Squirrel, antelope ground",Seldom,0
27598,Cape clawless otter,Often,1
27599,"Capuchin, black-capped",Daily,0
27600,Red deer,Once,0
27601,"Rhinoceros, black",Monthly,0
27602,American woodcock,Weekly,0
27603,"Python, carpet",Daily,0
27604,Burmese black mountain tortoise,Once,1
27605,Oriental short-clawed otter,Seldom,1
27606,"Armadillo, giant",Never,0
27607,"Duiker, gray",Once,0
27608,"Stork, woolly-necked",Monthly,0
27609,Eastern diamondback rattlesnake,Never,0
27610,"Peacock, indian",Once,1
27611,"Tamandua, southern",Weekly,0
27612,"Plover, three-banded",Yearly,0
27613,African jacana,Daily,0
27614,Mule deer,Monthly,1
27615,Snow goose,Monthly,0
27616,White-throated monitor,Seldom,1
27617,Red-billed tropic bird,Often,0
27618,Magistrate black colobus,Once,1
27619,Kongoni,Weekly,0
27620,Red brocket,Often,0
27621,Snowy egret,Weekly,0
27622,"Elephant, african",Daily,0
27623,"Monkey, rhesus",Daily,1
27624,Golden brush-tailed possum,Never,1
27625,Long-tailed jaeger,Daily,0
27626,"Goose, canada",Monthly,0
27627,White-lipped peccary,Seldom,1
27628,African wild dog,Monthly,1
27629,Bush dog,Once,0
27630,"Cormorant, king",Never,1
27631,Scottish highland cow,Once,1
27632,"Rat, white-faced tree",Monthly,0
27633,Agile wallaby,Often,1
27634,Black bear,Never,1
27635,Hudsonian godwit,Monthly,0
27636,Impala,Once,1
27637,"Elephant, african",Monthly,0
27638,Blesbok,Seldom,0
27639,Tarantula,Seldom,0
27640,Brindled gnu,Often,1
27641,"Sheep, red",Weekly,0
27642,"Iguana, marine",Seldom,1
27643,Magistrate black colobus,Daily,0
27644,White-faced tree rat,Daily,1
27645,Small-clawed otter,Often,1
27646,White-lipped peccary,Often,0
27647,Downy woodpecker,Once,0
27648,"Boa, malagasy ground",Weekly,1
27649,Southern right whale,Once,1
27650,White-winged dove,Daily,1
27651,Chimpanzee,Daily,1
27652,"Dog, black-tailed prairie",Once,0
27653,Musk ox,Once,0
27654,"Parakeet, rose-ringed",Seldom,0
27655,"Lory, rainbow",Once,0
27656,"Lion, galapagos sea",Never,1
27657,Bottle-nose dolphin,Yearly,1
27658,"Skua, great",Yearly,0
27659,"Sandpiper, spotted wood",Monthly,1
27660,"Wildebeest, blue",Seldom,1
27661,"Porcupine, african",Never,1
27662,"Cormorant, great",Daily,0
27663,Long-crested hawk eagle,Seldom,0
27664,Ground monitor (unidentified),Seldom,1
27665,"Cat, long-tailed spotted",Never,0
27666,"Hornbill, red-billed",Weekly,1
27667,Dassie,Monthly,1
27668,Savannah deer,Weekly,1
27669,Lesser double-collared sunbird,Once,0
27670,Bateleur eagle,Seldom,1
27671,"Magpie, black-backed",Yearly,0
27672,"Bear, polar",Monthly,1
27673,Orca,Often,0
27674,"Pintail, white-cheeked",Yearly,0
27675,"Cockatoo, roseate",Once,1
27676,Chilean flamingo,Never,0
27677,Western spotted skunk,Yearly,0
27678,"Raccoon, crab-eating",Once,0
27679,Pygmy possum,Monthly,0
27680,"Constrictor, eastern boa",Never,1
27681,Bahama pintail,Yearly,0
27682,Common wombat,Seldom,1
27683,"Turtle, eastern box",Seldom,0
27684,Lesser flamingo,Once,0
27685,Azara's zorro,Monthly,1
27686,"Ibis, puna",Yearly,1
27687,"Tortoise, asian foreset",Weekly,0
27688,"Mongoose, javan gold-spotted",Weekly,0
27689,Brown antechinus,Never,1
27690,Arctic hare,Often,1
27691,"Wallaby, euro",Yearly,0
27692,Red brocket,Once,1
27693,Spotted wood sandpiper,Yearly,0
27694,Kafue flats lechwe,Never,1
27695,Impala,Monthly,0
27696,Chimpanzee,Often,1
27697,Blue-tongued skink,Daily,0
27698,"Seal, southern elephant",Never,1
27699,Large cormorant,Daily,1
27700,"Trumpeter, dark-winged",Once,0
27701,Tyrant flycatcher,Once,0
27702,Black-tailed deer,Often,1
27703,Common langur,Often,0
27704,"Goose, andean",Yearly,1
27705,Egyptian viper,Once,0
27706,Civet cat,Never,1
27707,Tyrant flycatcher,Yearly,0
27708,"Crane, wattled",Often,1
27709,"Fox, bat-eared",Once,1
27710,Snow goose,Once,0
27711,"Penguin, fairy",Seldom,1
27712,"Vulture, black",Never,1
27713,Sportive lemur,Once,1
27714,Southern brown bandicoot,Monthly,1
27715,Argalis,Yearly,0
27716,Javanese cormorant,Daily,0
27717,"Rhinoceros, square-lipped",Once,1
27718,Gray duiker,Seldom,0
27719,"Lemur, ring-tailed",Once,1
27720,"Armadillo, common long-nosed",Never,1
27721,European shelduck,Weekly,1
27722,"Duiker, gray",Never,0
27723,Collared peccary,Yearly,1
27724,Australian pelican,Seldom,1
27725,Yellow-necked spurfowl,Daily,1
27726,"Elephant, african",Yearly,1
27727,"Gecko, barking",Seldom,1
27728,"Beaver, north american",Often,0
27729,"Goose, spur-winged",Often,1
27730,"Cat, european wild",Yearly,1
27731,"Hawk, ferruginous",Seldom,1
27732,Whip-tailed wallaby,Yearly,1
27733,"Starling, cape",Once,1
27734,Asian 0 vampire bat,Seldom,0
27735,Black rhinoceros,Never,0
27736,House sparrow,Seldom,0
27737,"Trumpeter, green-winged",Never,0
27738,"Pheasant, common",Yearly,0
27739,Rainbow lory,Often,1
27740,White-lipped peccary,Once,0
27741,Ring-tailed gecko,Seldom,0
27742,"Stork, white-necked",Never,0
27743,Black bear,Often,1
27744,"Mynah, common",Seldom,1
27745,"Trumpeter, dark-winged",Daily,0
27746,Eastern quoll,Seldom,0
27747,Crested barbet,Weekly,1
27748,Black-collared barbet,Once,1
27749,Ferruginous hawk,Weekly,0
27750,European badger,Monthly,0
27751,"Starling, cape",Daily,0
27752,"Iguana, common green",Monthly,0
27753,"Zorro, common",Weekly,1
27754,"Moorhen, purple",Monthly,0
27755,"Baboon, chacma",Daily,0
27756,"Squirrel, palm",Seldom,1
27757,"Lion, asian",Once,0
27758,Small-spotted genet,Yearly,0
27759,Leopard,Weekly,0
27760,"Weaver, chestnut",Weekly,1
27761,Cottonmouth,Often,1
27762,"Stork, saddle-billed",Yearly,0
27763,"Phascogale, brush-tailed",Weekly,0
27764,Bahama pintail,Monthly,0
27765,"Glider, sugar",Yearly,1
27766,"Tortoise, desert",Often,1
27767,Madagascar hawk owl,Seldom,1
27768,Flying fox (unidentified),Monthly,1
27769,"Rhea, common",Weekly,1
27770,"Frogmouth, tawny",Once,0
27771,"Squirrel, european red",Weekly,1
27772,"Bulbul, black-eyed",Weekly,0
27773,Common palm civet,Weekly,1
27774,"Marten, american",Once,0
27775,Brown hyena,Once,1
27776,Defassa waterbuck,Often,0
27777,Common ringtail,Once,1
27778,House sparrow,Seldom,0
27779,"Rhea, gray",Monthly,0
27780,Eastern indigo snake,Monthly,0
27781,Egyptian goose,Seldom,0
27782,Toddy cat,Never,0
27783,Bushbuck,Yearly,1
27784,White-mantled colobus,Often,0
27785,Tawny eagle,Weekly,0
27786,"Peacock, indian",Daily,0
27787,"Crane, brolga",Seldom,0
27788,"Nighthawk, common",Seldom,1
27789,"Tern, white-winged",Seldom,0
27790,Gerbil (unidentified),Once,0
27791,"Bulbul, african red-eyed",Seldom,0
27792,Butterfly (unidentified),Never,1
27793,Impala,Weekly,0
27794,"Weaver, red-billed buffalo",Often,1
27795,"Deer, barasingha",Yearly,0
27796,Huron,Once,0
27797,"Vulture, white-headed",Monthly,1
27798,"Lechwe, kafue flats",Daily,0
27799,"White-eye, pale",Never,0
27800,"Barbet, crested",Seldom,0
27801,"Bee-eater, nubian",Once,1
27802,"Flicker, campo",Never,0
27803,Collared lemming,Yearly,0
27804,Great egret,Never,0
27805,"Lark, horned",Once,1
27806,"Vulture, oriental white-backed",Seldom,0
27807,Oriental white-backed vulture,Monthly,0
27808,Kaffir cat,Once,1
27809,"Squirrel, palm",Weekly,1
27810,Pocket gopher (unidentified),Weekly,0
27811,"Turkey, australian brush",Once,1
27812,Southern white-crowned shrike,Often,1
27813,Openbill stork,Often,1
27814,"Wallaby, dama",Yearly,0
27815,Bateleur eagle,Yearly,1
27816,"Deer, roe",Daily,0
27817,Blue and yellow macaw,Often,1
27818,Hummingbird (unidentified),Yearly,0
27819,"Nuthatch, red-breasted",Often,0
27820,Chimpanzee,Daily,1
27821,African bush squirrel,Daily,0
27822,"Rat, arboral spiny",Once,1
27823,Tawny eagle,Often,0
27824,"Dragonfly, russian",Seldom,0
27825,"Wildebeest, blue",Often,0
27826,Rainbow lory,Yearly,0
27827,Three-banded plover,Monthly,1
27828,Malabar squirrel,Yearly,1
27829,"Cockatoo, slender-billed",Once,0
27830,Paradoxure,Daily,0
27831,Australian magpie,Yearly,1
27832,Red-winged blackbird,Monthly,1
27833,"Leopard, indian",Often,0
27834,"Monster, gila",Monthly,1
27835,"Porcupine, indian",Often,0
27836,Malagasy ground boa,Seldom,1
27837,Worm snake (unidentified),Once,1
27838,North American beaver,Seldom,0
27839,"Eagle, bateleur",Weekly,1
27840,Egyptian viper,Yearly,1
27841,White-browed sparrow weaver,Once,0
27842,Crested barbet,Never,1
27843,"Cat, ringtail",Once,1
27844,Black vulture,Never,1
27845,Indian leopard,Monthly,0
27846,"Waxbill, blue",Often,1
27847,Malachite kingfisher,Never,1
27848,"Mongoose, yellow",Monthly,0
27849,"Stork, painted",Often,1
27850,Asian foreset tortoise,Weekly,1
27851,"Flamingo, roseat",Daily,0
27852,Russian dragonfly,Often,1
27853,Pied avocet,Often,1
27854,"Wallaby, dama",Seldom,1
27855,Thirteen-lined squirrel,Once,0
27856,Pied kingfisher,Weekly,1
27857,"Teal, hottentot",Once,1
27858,Striped hyena,Once,1
27859,"Nighthawk, common",Seldom,1
27860,Crab-eating fox,Often,1
27861,Swamp deer,Weekly,0
27862,African jacana,Weekly,0
27863,"Bird, secretary",Never,0
27864,"Boa, emerald green tree",Seldom,0
27865,"Tern, arctic",Once,1
27866,Columbian rainbow boa,Never,0
27867,Red kangaroo,Often,0
27868,Cape Barren goose,Seldom,1
27869,"Squirrel, grey-footed",Daily,0
27870,Openbill stork,Once,0
27871,Marabou stork,Weekly,0
27872,Hummingbird (unidentified),Monthly,0
27873,Southern sea lion,Often,0
27874,"Cow, scottish highland",Never,0
27875,Bobcat,Once,0
27876,Burchell's gonolek,Once,0
27877,Oribi,Monthly,0
27878,Blue-faced booby,Seldom,0
27879,Denham's bustard,Yearly,1
27880,Giant girdled lizard,Daily,1
27881,"Blackbird, red-winged",Never,0
27882,"Wombat, southern hairy-nosed",Monthly,1
27883,"Cormorant, javanese",Weekly,0
27884,Llama,Weekly,1
27885,"Francolin, swainson's",Daily,0
27886,Asian lion,Yearly,1
27887,Black-capped capuchin,Seldom,0
27888,Eastern dwarf mongoose,Monthly,0
27889,Gulls (unidentified),Seldom,1
27890,Bent-toed gecko,Weekly,0
27891,"Zorro, common",Weekly,1
27892,"Wolf, mexican",Often,0
27893,Blue duck,Daily,1
27894,Kafue flats lechwe,Seldom,1
27895,Worm snake (unidentified),Often,1
27896,Two-banded monitor,Weekly,1
27897,Red-winged blackbird,Never,0
27898,Sacred ibis,Yearly,1
27899,"Ox, musk",Never,1
27900,Snow goose,Often,0
27901,"Quail, gambel's",Often,0
27902,Spectacled caiman,Never,1
27903,Cuis,Once,0
27904,Roseate cockatoo,Daily,0
27905,"Mockingbird, galapagos",Yearly,1
27906,"Mongoose, eastern dwarf",Once,1
27907,"Jackrabbit, white-tailed",Seldom,0
27908,Red-cheeked cordon bleu,Often,0
27909,Feathertail glider,Weekly,1
27910,Red-winged hawk (unidentified),Yearly,1
27911,"Antelope, roan",Once,1
27912,"Otter, giant",Monthly,1
27913,Cottonmouth,Seldom,1
27914,"Salmon, sockeye",Daily,0
27915,"Fox, grey",Once,1
27916,Javan gold-spotted mongoose,Daily,0
27917,"Robin, white-throated",Often,0
27918,Feral rock pigeon,Never,1
27919,"Buffalo, african",Yearly,1
27920,"Gull, pacific",Often,1
27921,Blue racer,Often,1
27922,Darwin ground finch (unidentified),Once,0
27923,"Lizard, frilled",Once,1
27924,"Gull, lava",Seldom,0
27925,Mexican boa,Yearly,0
27926,"Hawk, red-tailed",Often,0
27927,Koala,Weekly,0
27928,"Lemur, lesser mouse",Once,0
27929,"Duiker, gray",Daily,0
27930,"Lemur, ring-tailed",Often,0
27931,Blue-breasted cordon bleu,Often,0
27932,Currasow (unidentified),Yearly,1
27933,"Squirrel, nelson ground",Never,1
27934,Striped dolphin,Seldom,0
27935,"Stork, saddle-billed",Weekly,0
27936,"Crane, blue",Once,1
27937,Black-tailed prairie dog,Monthly,1
27938,King vulture,Weekly,1
27939,Paddy heron (unidentified),Often,1
27940,"Stork, white",Yearly,1
27941,"Fox, savanna",Once,0
27942,"Corella, long-billed",Never,0
27943,"Bird, bare-faced go away",Seldom,1
27944,Pied butcher bird,Monthly,1
27945,"Rabbit, eastern cottontail",Daily,0
27946,Tawny frogmouth,Seldom,0
27947,European red squirrel,Yearly,0
27948,"Lizard, giant girdled",Seldom,1
27949,Fat-tailed dunnart,Once,0
27950,Springhare,Yearly,1
27951,Slender loris,Daily,1
27952,Malay squirrel (unidentified),Daily,0
27953,"Cobra, egyptian",Once,1
27954,"Pelican, eastern white",Monthly,1
27955,Common rhea,Seldom,1
27956,Weeper capuchin,Often,1
27957,"Hornbill, southern ground",Seldom,1
27958,Striated heron,Never,0
27959,"Goose, cereopsis",Often,0
27960,Scarlet macaw,Monthly,1
27961,Red and blue macaw,Often,0
27962,"Waxbill, black-cheeked",Often,0
27963,"Porcupine, indian",Never,0
27964,Golden brush-tailed possum,Monthly,1
27965,Great white pelican,Daily,0
27966,Warthog,Often,1
27967,Two-toed tree sloth,Monthly,0
27968,Carpet snake,Yearly,1
27969,Asiatic wild ass,Seldom,0
27970,White-bellied sea eagle,Monthly,1
27971,"Gull, dusky",Seldom,0
27972,Agile wallaby,Daily,0
27973,"Skua, long-tailed",Monthly,1
27974,"Seal, northern elephant",Monthly,0
27975,Harbor seal,Seldom,0
27976,"Trumpeter, dark-winged",Seldom,1
27977,European beaver,Often,1
27978,Cape starling,Daily,0
27979,"Langur, common",Never,1
27980,"Bushbaby, large-eared",Monthly,1
27981,"Tortoise, desert",Often,0
27982,Tasmanian devil,Never,1
27983,"Baboon, yellow",Never,0
27984,"Owl, madagascar hawk",Once,0
27985,"Squirrel, european red",Monthly,1
27986,"Elephant, asian",Daily,0
27987,"Cockatoo, long-billed",Seldom,0
27988,Civet cat,Often,1
27989,"Woodpecker, downy",Often,1
27990,Brown capuchin,Weekly,1
27991,"Oryx, fringe-eared",Weekly,0
27992,Indian star tortoise,Often,1
27993,Chital,Daily,0
27994,Australian brush turkey,Once,1
27995,Cape white-eye,Daily,1
27996,Bushbuck,Yearly,0
27997,Southern screamer,Never,0
27998,Kinkajou,Once,0
27999,Black-faced kangaroo,Once,0
28000,River wallaby,Daily,1
28001,Cape starling,Weekly,1
28002,"Partridge, coqui",Weekly,1
28003,Yellow mongoose,Seldom,0
28004,Gray rhea,Often,0
28005,Galapagos albatross,Once,1
28006,"Python, carpet",Daily,0
28007,Knob-nosed goose,Often,0
28008,"Mongoose, javan gold-spotted",Seldom,0
28009,Jungle cat,Never,1
28010,"Phalarope, northern",Weekly,0
28011,"Monkey, black spider",Weekly,0
28012,"Kangaroo, eastern grey",Never,0
28013,"Coot, red-knobbed",Monthly,1
28014,Red-headed woodpecker,Monthly,0
28015,Azara's zorro,Once,1
28016,"Whale, killer",Never,1
28017,"Turaco, violet-crested",Yearly,1
28018,"Roadrunner, greater",Never,1
28019,"Bustard, kori",Weekly,1
28020,"Oryx, fringe-eared",Yearly,0
28021,African porcupine,Often,0
28022,"Crane, wattled",Monthly,0
28023,"Hornbill, yellow-billed",Seldom,1
28024,Clark's nutcracker,Never,0
28025,Harbor seal,Yearly,0
28026,Grey phalarope,Daily,0
28027,Gemsbok,Daily,1
28028,"Racer, blue",Weekly,0
28029,Lilac-breasted roller,Yearly,1
28030,Horned puffin,Monthly,0
28031,"Caiman, spectacled",Yearly,0
28032,"Cat, toddy",Often,1
28033,"Bustard, kori",Yearly,0
28034,"Vulture, black",Never,1
28035,Coqui francolin,Once,0
28036,Caracal,Weekly,1
28037,"Wallaby, bennett's",Often,1
28038,Suricate,Seldom,0
28039,Puna ibis,Yearly,0
28040,Flying fox (unidentified),Often,1
28041,"Lizard, goanna",Monthly,1
28042,"Armadillo, common long-nosed",Once,0
28043,"Weaver, red-billed buffalo",Once,0
28044,"Bear, grizzly",Once,1
28045,"Pelican, brown",Weekly,0
28046,Red-billed tropic bird,Seldom,1
28047,"Goose, andean",Monthly,0
28048,Egyptian vulture,Often,0
28049,Llama,Once,0
28050,"Phalarope, northern",Yearly,0
28051,Sulfur-crested cockatoo,Never,1
28052,Asiatic wild ass,Once,1
28053,White-fronted capuchin,Never,0
28054,Comb duck,Monthly,1
28055,"Langur, gray",Often,1
28056,"Otter, small-clawed",Yearly,0
28057,"Zorro, azara's",Weekly,1
28058,"Sheep, american bighorn",Often,1
28059,Long-billed corella,Once,0
28060,"Cormorant, javanese",Seldom,1
28061,European beaver,Never,0
28062,Striped hyena,Yearly,0
28063,Two-toed sloth,Weekly,0
28064,Bushbuck,Daily,0
28065,"Butterfly, tropical buckeye",Often,0
28066,"Hyena, striped",Often,1
28067,"Bear, sloth",Weekly,1
28068,Little cormorant,Yearly,1
28069,Nilgai,Once,1
28070,Asian lion,Weekly,1
28071,"Dragon, komodo",Yearly,1
28072,"Fox, silver-backed",Daily,0
28073,Vine snake (unidentified),Often,0
28074,Eurasian badger,Monthly,1
28075,Horned puffin,Once,1
28076,"Bird, magnificent frigate",Once,1
28077,"Seal, common",Monthly,1
28078,Yellow-billed hornbill,Seldom,0
28079,Bat-eared fox,Monthly,1
28080,Emu,Never,0
28081,Chimpanzee,Weekly,1
28082,Long-necked turtle,Once,0
28083,Asian water dragon,Weekly,0
28084,"Eagle, tawny",Once,1
28085,Oribi,Yearly,0
28086,Gray heron,Weekly,1
28087,"Squirrel, grey-footed",Often,1
28088,"Cockatoo, roseate",Never,0
28089,Tailless tenrec,Once,0
28090,"Curlew, black",Daily,1
28091,Fairy penguin,Often,1
28092,"Squirrel, eurasian red",Monthly,0
28093,"Wallaby, bennett's",Daily,1
28094,Long-tailed jaeger,Often,0
28095,Black and white colobus,Never,0
28096,"Squirrel, smith's bush",Daily,0
28097,"Dove, rock",Seldom,1
28098,"Possum, ring-tailed",Seldom,0
28099,Common zebra,Seldom,0
28100,"Wallaby, euro",Often,1
28101,"Squirrel, pine",Often,0
28102,African buffalo,Seldom,1
28103,European badger,Seldom,0
